pmcid,pmid,saved_path,source,format,status,notes
PMC10069462,36806146.0,downloaded_papers/PMC10069462.xml,PMC,xml,ok,
PMC9934486,36824489.0,downloaded_papers/PMC9934486.xml,PMC,xml,ok,
,38096290.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC10791636,38228612.0,downloaded_papers/PMC10791636.xml,PMC,xml,ok,
PMC10791636,38228612.0,downloaded_papers/PMC10791636.xml,PMC,xml,ok,
PMC10022812,36930661.0,downloaded_papers/PMC10022812.xml,PMC,xml,ok,
PMC9763427,36535952.0,downloaded_papers/PMC9763427.xml,PMC,xml,ok,
,33625691.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC9894182,36442132.0,downloaded_papers/PMC9894182.xml,PMC,xml,ok,
PMC9691736,36424495.0,downloaded_papers/PMC9691736.xml,PMC,xml,ok,
PMC9653480,36371454.0,downloaded_papers/PMC9653480.xml,PMC,xml,ok,
PMC9638416,36353514.0,downloaded_papers/PMC9638416.xml,PMC,xml,ok,
,35622344.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC9084524,35476669.0,downloaded_papers/PMC9084524.xml,PMC,xml,ok,
PMC9548121,36209198.0,downloaded_papers/PMC9548121.xml,PMC,xml,ok,
PMC9084524,35476669.0,downloaded_papers/PMC9084524.xml,PMC,xml,ok,
PMC9084524,35476669.0,downloaded_papers/PMC9084524.xml,PMC,xml,ok,
,36155776.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,35732132.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC9199136,35705916.0,downloaded_papers/PMC9199136.xml,PMC,xml,ok,
,35732132.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,35732132.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC8523170,34487490.0,downloaded_papers/PMC8523170.xml,PMC,xml,ok,
PMC7786258,32997106.0,downloaded_papers/PMC7786258.xml,PMC,xml,ok,
PMC9120449,35589713.0,downloaded_papers/PMC9120449.xml,PMC,xml,ok,
PMC7961010,33723311.0,downloaded_papers/PMC7961010.xml,PMC,xml,ok,
PMC7156023,30611556.0,downloaded_papers/PMC7156023.xml,PMC,xml,ok,
PMC9652110,35717573.0,downloaded_papers/PMC9652110.xml,PMC,xml,ok,
PMC7958375,33649217.0,downloaded_papers/PMC7958375.xml,PMC,xml,ok,
PMC8903835,35256050.0,downloaded_papers/PMC8903835.xml,PMC,xml,ok,
PMC8189439,33831366.0,downloaded_papers/PMC8189439.xml,PMC,xml,ok,
PMC8047118,33869230.0,downloaded_papers/PMC8047118.xml,PMC,xml,ok,
PMC8047118,33869230.0,downloaded_papers/PMC8047118.xml,PMC,xml,ok,
PMC8189439,33831366.0,downloaded_papers/PMC8189439.xml,PMC,xml,ok,
PMC8677818,34916498.0,downloaded_papers/PMC8677818.xml,PMC,xml,ok,
PMC7866107,33513878.0,downloaded_papers/PMC7866107.xml,PMC,xml,ok,
PMC8189439,33831366.0,downloaded_papers/PMC8189439.xml,PMC,xml,ok,
PMC7948510,33556374.0,downloaded_papers/PMC7948510.xml,PMC,xml,ok,
PMC8060949,33446553.0,downloaded_papers/PMC8060949.xml,PMC,xml,ok,
PMC8060949,33446553.0,downloaded_papers/PMC8060949.xml,PMC,xml,ok,
PMC7176671,32321940.0,downloaded_papers/PMC7176671.xml,PMC,xml,ok,
PMC7188669,32203108.0,downloaded_papers/PMC7188669.xml,PMC,xml,ok,
PMC7062805,32194978.0,downloaded_papers/PMC7062805.xml,PMC,xml,ok,
PMC7200942,32371375.0,downloaded_papers/PMC7200942.xml,PMC,xml,ok,
PMC7062805,32194978.0,downloaded_papers/PMC7062805.xml,PMC,xml,ok,
,33139490.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC7322865,32594908.0,downloaded_papers/PMC7322865.xml,PMC,xml,ok,
PMC7322865,32594908.0,downloaded_papers/PMC7322865.xml,PMC,xml,ok,
,26105890.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC6992589,32038619.0,downloaded_papers/PMC6992589.xml,PMC,xml,ok,
PMC8817049,35121757.0,downloaded_papers/PMC8817049.xml,PMC,xml,ok,
PMC6972755,31965050.0,downloaded_papers/PMC6972755.xml,PMC,xml,ok,
PMC7060676,32071231.0,downloaded_papers/PMC7060676.xml,PMC,xml,ok,
PMC8080798,33390589.0,downloaded_papers/PMC8080798.xml,PMC,xml,ok,
PMC7154656,32020652.0,downloaded_papers/PMC7154656.xml,PMC,xml,ok,
PMC7003458,31937228.0,downloaded_papers/PMC7003458.xml,PMC,xml,ok,
PMC7739187,33344732.0,downloaded_papers/PMC7739187.xml,PMC,xml,ok,
PMC11107807,38684370.0,downloaded_papers/PMC11107807.xml,PMC,xml,ok,
,38069914.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,38069914.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC11332349,38771057.0,downloaded_papers/PMC11332349.xml,PMC,xml,ok,
PMC11032714,37994669.0,downloaded_papers/PMC11032714.xml,PMC,xml,ok,
,38643480.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC11017118,38206869.0,downloaded_papers/PMC11017118.xml,PMC,xml,ok,
PMC11996048,38811726.0,downloaded_papers/PMC11996048.xml,PMC,xml,ok,
PMC6944695,31934351.0,downloaded_papers/PMC6944695.xml,PMC,xml,ok,
PMC7303132,32555348.0,downloaded_papers/PMC7303132.xml,PMC,xml,ok,
PMC6969411,31952476.0,downloaded_papers/PMC6969411.xml,PMC,xml,ok,
PMC6742226,31513564.0,downloaded_papers/PMC6742226.xml,PMC,xml,ok,
PMC7883308,33378662.0,downloaded_papers/PMC7883308.xml,PMC,xml,ok,
PMC5898618,29505797.0,downloaded_papers/PMC5898618.xml,PMC,xml,ok,
PMC5989318,29167317.0,downloaded_papers/PMC5989318.xml,PMC,xml,ok,
PMC5817967,29351906.0,downloaded_papers/PMC5817967.xml,PMC,xml,ok,
PMC5986204,29610276.0,downloaded_papers/PMC5986204.xml,PMC,xml,ok,
,29545200.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC5825847,29361559.0,downloaded_papers/PMC5825847.xml,PMC,xml,ok,
PMC5825847,29361559.0,downloaded_papers/PMC5825847.xml,PMC,xml,ok,
PMC5825847,29361559.0,downloaded_papers/PMC5825847.xml,PMC,xml,ok,
PMC5825847,29361559.0,downloaded_papers/PMC5825847.xml,PMC,xml,ok,
PMC5680205,29123159.0,downloaded_papers/PMC5680205.xml,PMC,xml,ok,
PMC5825838,29361555.0,downloaded_papers/PMC5825838.xml,PMC,xml,ok,
PMC8903835,35256050.0,downloaded_papers/PMC8903835.xml,PMC,xml,ok,
PMC5825847,29361559.0,downloaded_papers/PMC5825847.xml,PMC,xml,ok,
PMC5901389,29279353.0,downloaded_papers/PMC5901389.xml,PMC,xml,ok,
PMC5769539,29335024.0,downloaded_papers/PMC5769539.xml,PMC,xml,ok,
PMC6049088,29305462.0,downloaded_papers/PMC6049088.xml,PMC,xml,ok,
,29474909.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC6049088,29305462.0,downloaded_papers/PMC6049088.xml,PMC,xml,ok,
,29394105.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC10502153,37709743.0,downloaded_papers/PMC10502153.xml,PMC,xml,ok,
,29454089.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC6049088,29305462.0,downloaded_papers/PMC6049088.xml,PMC,xml,ok,
PMC5604211,28928868.0,downloaded_papers/PMC5604211.xml,PMC,xml,ok,
PMC5946033,29780389.0,downloaded_papers/PMC5946033.xml,PMC,xml,ok,
PMC5749543,29202469.0,downloaded_papers/PMC5749543.xml,PMC,xml,ok,
,29262349.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC5692555,29078328.0,downloaded_papers/PMC5692555.xml,PMC,xml,ok,
PMC5910494,29080089.0,downloaded_papers/PMC5910494.xml,PMC,xml,ok,
PMC5692555,29078328.0,downloaded_papers/PMC5692555.xml,PMC,xml,ok,
PMC5749543,29202469.0,downloaded_papers/PMC5749543.xml,PMC,xml,ok,
PMC5662895,29123519.0,downloaded_papers/PMC5662895.xml,PMC,xml,ok,
PMC5686750,28956761.0,downloaded_papers/PMC5686750.xml,PMC,xml,ok,
PMC5639184,28919260.0,downloaded_papers/PMC5639184.xml,PMC,xml,ok,
PMC5367950,28032673.0,downloaded_papers/PMC5367950.xml,PMC,xml,ok,
PMC5789792,28959968.0,downloaded_papers/PMC5789792.xml,PMC,xml,ok,
PMC5789792,28959968.0,downloaded_papers/PMC5789792.xml,PMC,xml,ok,
PMC5595433,28895534.0,downloaded_papers/PMC5595433.xml,PMC,xml,ok,
,26859229.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC5585348,28874785.0,downloaded_papers/PMC5585348.xml,PMC,xml,ok,
PMC5509291,28704530.0,downloaded_papers/PMC5509291.xml,PMC,xml,ok,
PMC7961010,33723311.0,downloaded_papers/PMC7961010.xml,PMC,xml,ok,
PMC5642487,29050212.0,downloaded_papers/PMC5642487.xml,PMC,xml,ok,
PMC5642487,29050212.0,downloaded_papers/PMC5642487.xml,PMC,xml,ok,
PMC5642487,29050212.0,downloaded_papers/PMC5642487.xml,PMC,xml,ok,
PMC5520106,28719590.0,downloaded_papers/PMC5520106.xml,PMC,xml,ok,
PMC5567270,28831049.0,downloaded_papers/PMC5567270.xml,PMC,xml,ok,
PMC9171790,35537047.0,downloaded_papers/PMC9171790.xml,PMC,xml,ok,
PMC5789792,28959968.0,downloaded_papers/PMC5789792.xml,PMC,xml,ok,
PMC5567270,28831049.0,downloaded_papers/PMC5567270.xml,PMC,xml,ok,
PMC5873360,28678681.0,downloaded_papers/PMC5873360.xml,PMC,xml,ok,
PMC10843761,37949031.0,downloaded_papers/PMC10843761.xml,PMC,xml,ok,
,28859278.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC5737334,28973471.0,downloaded_papers/PMC5737334.xml,PMC,xml,ok,
,28684628.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC5178150,27733378.0,downloaded_papers/PMC5178150.xml,PMC,xml,ok,
PMC5386490,28230862.0,downloaded_papers/PMC5386490.xml,PMC,xml,ok,
PMC5386490,28230862.0,downloaded_papers/PMC5386490.xml,PMC,xml,ok,
PMC5555720,28806168.0,downloaded_papers/PMC5555720.xml,PMC,xml,ok,
PMC5551035,28666125.0,downloaded_papers/PMC5551035.xml,PMC,xml,ok,
PMC9674007,28723896.0,downloaded_papers/PMC9674007.xml,PMC,xml,ok,
,28623968.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,28455378.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC6309218,28522536.0,downloaded_papers/PMC6309218.xml,PMC,xml,ok,
PMC5415793,28468635.0,downloaded_papers/PMC5415793.xml,PMC,xml,ok,
PMC5466981,28659920.0,downloaded_papers/PMC5466981.xml,PMC,xml,ok,
PMC5496714,28273454.0,downloaded_papers/PMC5496714.xml,PMC,xml,ok,
PMC6440273,28379409.0,downloaded_papers/PMC6440273.xml,PMC,xml,ok,
PMC5496714,28273454.0,downloaded_papers/PMC5496714.xml,PMC,xml,ok,
PMC5410172,28394884.0,downloaded_papers/PMC5410172.xml,PMC,xml,ok,
PMC5675445,28935707.0,downloaded_papers/PMC5675445.xml,PMC,xml,ok,
PMC5460928,28323933.0,downloaded_papers/PMC5460928.xml,PMC,xml,ok,
PMC5340127,27732952.0,downloaded_papers/PMC5340127.xml,PMC,xml,ok,
PMC5340127,27732952.0,downloaded_papers/PMC5340127.xml,PMC,xml,ok,
PMC5122399,27223264.0,downloaded_papers/PMC5122399.xml,PMC,xml,ok,
,28494860.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC4549291,26305333.0,downloaded_papers/PMC4549291.xml,PMC,xml,ok,
PMC3439153,22955616.0,downloaded_papers/PMC3439153.xml,PMC,xml,ok,
PMC5635883,28923940.0,downloaded_papers/PMC5635883.xml,PMC,xml,ok,
,28467908.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC5635883,28923940.0,downloaded_papers/PMC5635883.xml,PMC,xml,ok,
,28467908.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,28467908.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC5397702,28167044.0,downloaded_papers/PMC5397702.xml,PMC,xml,ok,
PMC5340963,28174237.0,downloaded_papers/PMC5340963.xml,PMC,xml,ok,
PMC5397702,28167044.0,downloaded_papers/PMC5397702.xml,PMC,xml,ok,
PMC5340963,28174237.0,downloaded_papers/PMC5340963.xml,PMC,xml,ok,
PMC5374352,28232602.0,downloaded_papers/PMC5374352.xml,PMC,xml,ok,
PMC5374352,28232602.0,downloaded_papers/PMC5374352.xml,PMC,xml,ok,
PMC5340963,28174237.0,downloaded_papers/PMC5340963.xml,PMC,xml,ok,
PMC5340963,28174237.0,downloaded_papers/PMC5340963.xml,PMC,xml,ok,
,28347715.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC5692555,29078328.0,downloaded_papers/PMC5692555.xml,PMC,xml,ok,
PMC5340963,28174237.0,downloaded_papers/PMC5340963.xml,PMC,xml,ok,
,27452442.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC4930480,27278471.0,downloaded_papers/PMC4930480.xml,PMC,xml,ok,
PMC3439153,22955616.0,downloaded_papers/PMC3439153.xml,PMC,xml,ok,
PMC5374356,28232601.0,downloaded_papers/PMC5374356.xml,PMC,xml,ok,
PMC4024384,24529597.0,downloaded_papers/PMC4024384.xml,PMC,xml,ok,
PMC5135375,27807143.0,downloaded_papers/PMC5135375.xml,PMC,xml,ok,
,28012457.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,27760115.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,28154962.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC5117530,27871224.0,downloaded_papers/PMC5117530.xml,PMC,xml,ok,
PMC7873311,33564054.0,downloaded_papers/PMC7873311.xml,PMC,xml,ok,
,27759021.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC5187692,27940919.0,downloaded_papers/PMC5187692.xml,PMC,xml,ok,
PMC5059138,27642011.0,downloaded_papers/PMC5059138.xml,PMC,xml,ok,
,27635762.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC5000678,27527166.0,downloaded_papers/PMC5000678.xml,PMC,xml,ok,
PMC5059138,27642011.0,downloaded_papers/PMC5059138.xml,PMC,xml,ok,
PMC5209944,28049421.0,downloaded_papers/PMC5209944.xml,PMC,xml,ok,
,28173052.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC4939914,27245094.0,downloaded_papers/PMC4939914.xml,PMC,xml,ok,
PMC5059138,27642011.0,downloaded_papers/PMC5059138.xml,PMC,xml,ok,
PMC5486950,26466817.0,downloaded_papers/PMC5486950.xml,PMC,xml,ok,
PMC4916594,27329541.0,downloaded_papers/PMC4916594.xml,PMC,xml,ok,
PMC4965770,27468655.0,downloaded_papers/PMC4965770.xml,PMC,xml,ok,
PMC4902972,27293492.0,downloaded_papers/PMC4902972.xml,PMC,xml,ok,
PMC11583243,27452435.0,downloaded_papers/PMC11583243.xml,PMC,xml,ok,
PMC11583243,27452435.0,downloaded_papers/PMC11583243.xml,PMC,xml,ok,
PMC5739102,28678605.0,downloaded_papers/PMC5739102.xml,PMC,xml,ok,
PMC5582610,28879060.0,downloaded_papers/PMC5582610.xml,PMC,xml,ok,
PMC4902972,27293492.0,downloaded_papers/PMC4902972.xml,PMC,xml,ok,
,27107345.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,27107345.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC5059138,27642011.0,downloaded_papers/PMC5059138.xml,PMC,xml,ok,
PMC4907097,27066803.0,downloaded_papers/PMC4907097.xml,PMC,xml,ok,
PMC4981340,27183470.0,downloaded_papers/PMC4981340.xml,PMC,xml,ok,
PMC4868469,27078102.0,downloaded_papers/PMC4868469.xml,PMC,xml,ok,
PMC4981340,27183470.0,downloaded_papers/PMC4981340.xml,PMC,xml,ok,
PMC4852513,26952984.0,downloaded_papers/PMC4852513.xml,PMC,xml,ok,
PMC4852513,26952984.0,downloaded_papers/PMC4852513.xml,PMC,xml,ok,
PMC4852513,26952984.0,downloaded_papers/PMC4852513.xml,PMC,xml,ok,
PMC4886507,26917451.0,downloaded_papers/PMC4886507.xml,PMC,xml,ok,
,27160201.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC4897595,27462457.0,downloaded_papers/PMC4897595.xml,PMC,xml,ok,
PMC4938645,27172225.0,downloaded_papers/PMC4938645.xml,PMC,xml,ok,
PMC5089172,27819066.0,downloaded_papers/PMC5089172.xml,PMC,xml,ok,
PMC4868474,27051068.0,downloaded_papers/PMC4868474.xml,PMC,xml,ok,
PMC6702784,27122635.0,downloaded_papers/PMC6702784.xml,PMC,xml,ok,
PMC4868474,27051068.0,downloaded_papers/PMC4868474.xml,PMC,xml,ok,
PMC4868474,27051068.0,downloaded_papers/PMC4868474.xml,PMC,xml,ok,
PMC4897595,27462457.0,downloaded_papers/PMC4897595.xml,PMC,xml,ok,
PMC4863666,27153397.0,downloaded_papers/PMC4863666.xml,PMC,xml,ok,
PMC3439153,22955616.0,downloaded_papers/PMC3439153.xml,PMC,xml,ok,
PMC3439153,22955616.0,downloaded_papers/PMC3439153.xml,PMC,xml,ok,
PMC3439153,22955616.0,downloaded_papers/PMC3439153.xml,PMC,xml,ok,
PMC4777444,26938916.0,downloaded_papers/PMC4777444.xml,PMC,xml,ok,
PMC4777444,26938916.0,downloaded_papers/PMC4777444.xml,PMC,xml,ok,
PMC4777444,26938916.0,downloaded_papers/PMC4777444.xml,PMC,xml,ok,
PMC4848515,27108815.0,downloaded_papers/PMC4848515.xml,PMC,xml,ok,
PMC4848515,27108815.0,downloaded_papers/PMC4848515.xml,PMC,xml,ok,
PMC11996048,38811726.0,downloaded_papers/PMC11996048.xml,PMC,xml,ok,
PMC11996048,38811726.0,downloaded_papers/PMC11996048.xml,PMC,xml,ok,
PMC11091301,38745664.0,downloaded_papers/PMC11091301.xml,PMC,xml,ok,
PMC11996048,38811726.0,downloaded_papers/PMC11996048.xml,PMC,xml,ok,
,26968548.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC10933046,38481391.0,downloaded_papers/PMC10933046.xml,PMC,xml,ok,
PMC11220921,38880601.0,downloaded_papers/PMC11220921.xml,PMC,xml,ok,
,38823394.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC11022056,38633001.0,downloaded_papers/PMC11022056.xml,PMC,xml,ok,
PMC4848515,27108815.0,downloaded_papers/PMC4848515.xml,PMC,xml,ok,
PMC10888853,38405745.0,downloaded_papers/PMC10888853.xml,PMC,xml,ok,
PMC10888853,38405745.0,downloaded_papers/PMC10888853.xml,PMC,xml,ok,
PMC10888853,38405745.0,downloaded_papers/PMC10888853.xml,PMC,xml,ok,
PMC7322033,32513715.0,downloaded_papers/PMC7322033.xml,PMC,xml,ok,
PMC6734492,30299501.0,downloaded_papers/PMC6734492.xml,PMC,xml,ok,
PMC6734492,30299501.0,downloaded_papers/PMC6734492.xml,PMC,xml,ok,
PMC8084634,33969332.0,downloaded_papers/PMC8084634.xml,PMC,xml,ok,
PMC6943130,31777916.0,downloaded_papers/PMC6943130.xml,PMC,xml,ok,
PMC11016801,38623329.0,downloaded_papers/PMC11016801.xml,PMC,xml,ok,
PMC10900729,38413986.0,downloaded_papers/PMC10900729.xml,PMC,xml,ok,
PMC8423434,33915080.0,downloaded_papers/PMC8423434.xml,PMC,xml,ok,
PMC9274133,35837332.0,downloaded_papers/PMC9274133.xml,PMC,xml,ok,
PMC8001966,33803164.0,downloaded_papers/PMC8001966.xml,PMC,xml,ok,
PMC7961173,33725128.0,downloaded_papers/PMC7961173.xml,PMC,xml,ok,
PMC8423434,33915080.0,downloaded_papers/PMC8423434.xml,PMC,xml,ok,
PMC7962760,33284968.0,downloaded_papers/PMC7962760.xml,PMC,xml,ok,
,35869938.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC8001632,33809345.0,downloaded_papers/PMC8001632.xml,PMC,xml,ok,
PMC10011423,36914823.0,downloaded_papers/PMC10011423.xml,PMC,xml,ok,
PMC9325399,35474222.0,downloaded_papers/PMC9325399.xml,PMC,xml,ok,
PMC9481899,35961310.0,downloaded_papers/PMC9481899.xml,PMC,xml,ok,
PMC9534772,36007540.0,downloaded_papers/PMC9534772.xml,PMC,xml,ok,
PMC9439721,35988542.0,downloaded_papers/PMC9439721.xml,PMC,xml,ok,
PMC9406452,36010543.0,downloaded_papers/PMC9406452.xml,PMC,xml,ok,
PMC12166289,35848638.0,downloaded_papers/PMC12166289.xml,PMC,xml,ok,
PMC9439721,35988542.0,downloaded_papers/PMC9439721.xml,PMC,xml,ok,
,35947831.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,35993908.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC9240912,35784461.0,downloaded_papers/PMC9240912.xml,PMC,xml,ok,
,35803225.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC9084524,35476669.0,downloaded_papers/PMC9084524.xml,PMC,xml,ok,
PMC8956607,35338152.0,downloaded_papers/PMC8956607.xml,PMC,xml,ok,
PMC6717201,31471547.0,downloaded_papers/PMC6717201.xml,PMC,xml,ok,
PMC6727200,31204101.0,downloaded_papers/PMC6727200.xml,PMC,xml,ok,
PMC6732412,31125289.0,downloaded_papers/PMC6732412.xml,PMC,xml,ok,
PMC9534772,36007540.0,downloaded_papers/PMC9534772.xml,PMC,xml,ok,
PMC7138585,32224504.0,downloaded_papers/PMC7138585.xml,PMC,xml,ok,
PMC6800347,31570606.0,downloaded_papers/PMC6800347.xml,PMC,xml,ok,
,31491396.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC9481673,35863348.0,downloaded_papers/PMC9481673.xml,PMC,xml,ok,
PMC10742386,38085778.0,downloaded_papers/PMC10742386.xml,PMC,xml,ok,
PMC7306800,32482863.0,downloaded_papers/PMC7306800.xml,PMC,xml,ok,
,32939092.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC6664587,31357948.0,downloaded_papers/PMC6664587.xml,PMC,xml,ok,
PMC4534765,32939092.0,downloaded_papers/PMC4534765.xml,PMC,xml,ok,
PMC7311474,32576858.0,downloaded_papers/PMC7311474.xml,PMC,xml,ok,
,31491396.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC5890253,29632317.0,downloaded_papers/PMC5890253.xml,PMC,xml,ok,
PMC4852506,26769798.0,downloaded_papers/PMC4852506.xml,PMC,xml,ok,
,26811378.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC4729543,26812015.0,downloaded_papers/PMC4729543.xml,PMC,xml,ok,
,23583422.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,26348374.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC4275036,25566514.0,downloaded_papers/PMC4275036.xml,PMC,xml,ok,
PMC4785845,26954547.0,downloaded_papers/PMC4785845.xml,PMC,xml,ok,
,27071951.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC4889973,26769960.0,downloaded_papers/PMC4889973.xml,PMC,xml,ok,
PMC4756375,26883277.0,downloaded_papers/PMC4756375.xml,PMC,xml,ok,
PMC4707081,26604129.0,downloaded_papers/PMC4707081.xml,PMC,xml,ok,
PMC4707081,26604129.0,downloaded_papers/PMC4707081.xml,PMC,xml,ok,
PMC7961010,33723311.0,downloaded_papers/PMC7961010.xml,PMC,xml,ok,
PMC7861945,33574972.0,downloaded_papers/PMC7861945.xml,PMC,xml,ok,
PMC4705987,26491013.0,downloaded_papers/PMC4705987.xml,PMC,xml,ok,
,27016783.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC4942221,26584061.0,downloaded_papers/PMC4942221.xml,PMC,xml,ok,
PMC10324248,37415206.0,downloaded_papers/PMC10324248.xml,PMC,xml,ok,
PMC4684229,26476147.0,downloaded_papers/PMC4684229.xml,PMC,xml,ok,
,27283765.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,26248480.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC4884356,27236334.0,downloaded_papers/PMC4884356.xml,PMC,xml,ok,
,26531845.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,26412562.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,26412560.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC4624949,26510177.0,downloaded_papers/PMC4624949.xml,PMC,xml,ok,
PMC4514672,26207633.0,downloaded_papers/PMC4514672.xml,PMC,xml,ok,
PMC4735741,26830322.0,downloaded_papers/PMC4735741.xml,PMC,xml,ok,
,26475213.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC4524645,26241857.0,downloaded_papers/PMC4524645.xml,PMC,xml,ok,
PMC4488298,26121239.0,downloaded_papers/PMC4488298.xml,PMC,xml,ok,
PMC4989499,27534536.0,downloaded_papers/PMC4989499.xml,PMC,xml,ok,
PMC4524439,26244062.0,downloaded_papers/PMC4524439.xml,PMC,xml,ok,
PMC4653227,26504231.0,downloaded_papers/PMC4653227.xml,PMC,xml,ok,
PMC4653227,26504231.0,downloaded_papers/PMC4653227.xml,PMC,xml,ok,
PMC4444079,26010865.0,downloaded_papers/PMC4444079.xml,PMC,xml,ok,
PMC4454777,25912690.0,downloaded_papers/PMC4454777.xml,PMC,xml,ok,
PMC6348426,28693373.0,downloaded_papers/PMC6348426.xml,PMC,xml,ok,
PMC4539370,26149388.0,downloaded_papers/PMC4539370.xml,PMC,xml,ok,
PMC5104283,27328057.0,downloaded_papers/PMC5104283.xml,PMC,xml,ok,
,26102221.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC4863666,27153397.0,downloaded_papers/PMC4863666.xml,PMC,xml,ok,
PMC4414224,25824141.0,downloaded_papers/PMC4414224.xml,PMC,xml,ok,
PMC4426460,25870291.0,downloaded_papers/PMC4426460.xml,PMC,xml,ok,
,26068777.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC4410000,25888192.0,downloaded_papers/PMC4410000.xml,PMC,xml,ok,
PMC4624949,26510177.0,downloaded_papers/PMC4624949.xml,PMC,xml,ok,
,24892994.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC4466545,26070137.0,downloaded_papers/PMC4466545.xml,PMC,xml,ok,
PMC4472038,26028532.0,downloaded_papers/PMC4472038.xml,PMC,xml,ok,
PMC6517833,25758223.0,downloaded_papers/PMC6517833.xml,PMC,xml,ok,
PMC6517833,25758223.0,downloaded_papers/PMC6517833.xml,PMC,xml,ok,
,25751143.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC4404591,25887593.0,downloaded_papers/PMC4404591.xml,PMC,xml,ok,
PMC4426363,25711832.0,downloaded_papers/PMC4426363.xml,PMC,xml,ok,
PMC4623497,25695131.0,downloaded_papers/PMC4623497.xml,PMC,xml,ok,
PMC4425984,25921778.0,downloaded_papers/PMC4425984.xml,PMC,xml,ok,
